,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
151160,-1.963927278969961,-2.2553669018322435,1.794186940923468,0.05839671448947075,0.0,0.02948606511096371,2.52606197904026,0.7963978814690965,1.4079145943064861,1.0008777349855607,2.9906003108009482,-2.287230953198814,V2,3,memantine,001,3.3233232498168945,8.448448181152344,0.014453970827162266,-0.0036306672263890505
151161,-1.4501045760424218,-2.2967290309274198,1.4128221357299002,0.02337435600047445,0.0,0.004067451344534569,4.171048966247576,0.7712089648401389,2.9522817209348897,1.5166951832033855,2.716204617285667,-2.133969050368877,V2,3,memantine,001,3.0030031204223633,8.368368148803711,0.009652302600443363,-0.002168090781196952
151165,-2.467964240307371,-0.8899442024139782,1.5938209376835255,0.2944631179294494,0.0,0.2788211697510361,1.630054729925277,0.7519753569913192,1.0227339165806255,0.9904217195128305,2.6235182817823457,-2.795507340778479,V2,3,memantine,001,2.682682752609253,6.766766548156738,0.007819890975952148,-0.0014069657772779465
151166,-2.2044334913780372,-2.016313661319753,1.7659608729613745,0.06352546987437213,0.0,0.03517549082723817,2.373713294997029,0.8027133910471658,1.3441482941898382,1.0004298711801725,2.9874818491053348,-2.4007352798414927,V2,3,memantine,001,3.163163185119629,8.128128051757812,0.01417357288300991,-0.003626045770943165
151167,-1.9526558598782617,-2.0442920639017013,1.7319312343429722,0.05534612369337536,0.0,0.029257234065785207,2.357843434388029,0.793892477203205,1.3613955263544304,0.9797486982616546,2.827011664222203,-2.333271961462499,V2,3,memantine,001,3.163163185119629,8.04804801940918,0.013043122366070747,-0.0030968780629336834
151168,-1.7318882367874322,-2.084665593149997,1.532641572876872,0.042213257770019295,0.0,0.011341439344716552,3.0487148503120673,0.8081274942294734,1.9891897128885934,1.0630941148355997,2.710215397341346,-2.2640229167131336,V2,3,memantine,001,3.083083152770996,8.208208084106445,0.015434229746460915,-0.0034125682432204485
151169,-1.280383566106244,-2.1990178262739972,1.4153552095932935,0.02451818492356621,0.0,0.004690629079371064,4.265765894705208,0.7618139056282002,3.0139189553207553,1.7378244978800028,2.5446142097822526,-2.0980639503494896,V2,3,memantine,001,2.9229228496551514,8.368368148803711,0.009912576526403427,-0.002589163603261113
151170,-0.8257480980830795,-2.1478227121157114,1.3023296294239337,0.018136121005031435,0.0,0.0028411282695192407,5.919450525767767,0.6598623459797257,4.545278239877065,3.2364386893054355,2.3010872048160005,-1.9378332424911404,V2,3,memantine,001,2.7627627849578857,8.368368148803711,0.007646432612091303,-0.002109060762450099
151177,-1.5503745396225486,-2.2362293431745446,1.4947861550801766,0.03215252922787257,0.0,0.008433043284456413,3.151221685785635,0.7802562346528538,2.1081421413196133,1.1656521454243582,2.7210995734049654,-2.1770104931504397,V2,3,memantine,001,3.0030031204223633,8.04804801940918,0.011858386918902397,-0.002873477526009083
151178,-0.804733778484737,-2.325425170234405,1.298001934429195,0.02247511305964615,0.0,0.00429903052037216,4.328792258979498,0.663891459457099,3.3349659535623983,2.1274112544759904,2.4607313296241897,-1.9039557242008354,V2,3,memantine,001,2.682682752609253,7.727727890014648,0.009086726233363152,-0.0026188271585851908
151179,-0.7365800243885368,-2.2507260870137893,1.270293284145972,0.01691493519356564,0.0,0.0028021494052029353,5.251606416043687,0.6555260675159902,4.134168448803839,2.831374298661991,2.3681887701559226,-1.8870739305280761,V2,3,memantine,001,2.682682752609253,7.967967987060547,0.007055352907627821,-0.001977762207388878
151180,-0.5738213477214384,-2.0797438248675104,1.3872677985512418,0.017078332541859993,0.0,0.0039461053644507665,4.2402054703323335,0.5731260427692497,3.056515457765606,2.158621033092072,2.1574534331418116,-1.8400080159770196,V2,3,memantine,001,2.7627627849578857,7.967967987060547,0.006565246265381575,-0.0022614714689552784
151183,-0.9467781832826471,-2.4397260655192206,1.3116022011601993,0.023524465139908586,0.0,0.0045763769818945735,3.7957773809897253,0.7055325465216709,2.8940004657144582,1.6292931361567982,2.61699296963402,-1.9409738570544484,V2,3,memantine,001,2.682682752609253,7.647647857666016,0.00947270542383194,-0.002419555326923728
151184,-0.680897012517245,-2.303061820306521,1.3322061775930463,0.02511889900993752,0.0,0.005328265060060157,3.881388866480597,0.7167489776597802,2.913504629961458,1.800597514960997,2.4016066476024953,-1.8582562494941444,V2,3,memantine,001,2.682682752609253,7.727727890014648,0.009893934242427349,-0.002871934324502945
151185,-0.5904967981691469,-2.140208074961014,1.3550707112343545,0.019791277602494366,0.0,0.004751201900950225,3.9451350471611684,0.6607842527320051,2.9113868482682244,2.0348363499303863,2.2201750094927974,-1.8400048818184194,V2,3,memantine,001,2.682682752609253,7.727727890014648,0.007518988102674484,-0.0026015210896730423
151189,-0.6485079930003608,-2.3734092338547685,1.412642928477496,0.02293529294724132,0.0,0.005950685745936553,3.3753798474330603,0.7469196487339778,2.3894076694037207,1.481300709752338,2.460413381595141,-1.8375246247698602,V2,3,memantine,001,2.8428428173065186,7.727727890014648,0.008491204120218754,-0.0025459991302341223
151437,-3.1702657386628137,-1.986939972983967,1.9483144039541334,0.12038502681929483,0.0,0.11189063667765768,2.0122304768726904,0.6755846054274532,1.0328058309217643,0.9914221865768065,3.7414589814644237,-2.581741354066378,V2,3,memantine,001,3.2432432174682617,8.208208084106445,0.004246793687343597,-0.0008867410942912102
151438,-2.9952250807693193,-2.045883220617223,1.8666001090451527,0.18880314881992444,0.0,0.17242057863664495,1.938375757095311,0.7557527374149516,1.0384526110881214,0.9848117700529766,3.6272594940082072,-2.54233453938821,V2,3,memantine,001,3.163163185119629,7.967967987060547,0.008190460503101349,-0.0015031415969133377
151439,-2.7990490987325574,-1.957279863143795,1.7639993202777906,0.09449683493326441,0.0,0.08337164854531928,1.8533638466225462,0.7075539612250703,1.0506601818478494,0.9739253580906132,3.4154970823854813,-2.5313594774824133,V2,3,memantine,001,3.083083152770996,7.727727890014648,0.005561981350183487,-0.0009073428809642792
151442,-2.6206795036479673,-1.0395970810815762,1.673873906209792,0.11283958310159327,0.0,0.09924672439194339,1.7813381069895964,0.7110618465471896,1.0642008937358605,0.9960977236304852,2.819348001193519,-2.763943066991638,V2,3,memantine,001,2.7627627849578857,6.926927089691162,0.006795521825551987,-0.001723497174680233
