,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1322,0.5720481237963897,-0.196369724908049,0.33359373330149583,0.0370230948892132,0.0,0.3259141484792586,0.604814124173231,-0.33067106296247234,v1,2,placebo,001,0.7607607841491699,0.018478240817785263
1331,0.8439627282327669,-0.032664838059953315,0.21959376842571254,0.10765288982567646,0.0,0.4790629763354568,0.844594623645911,-0.0386848149444447,v1,2,placebo,001,0.5205205082893372,0.053603217005729675
1339,0.7800966829671019,0.12506886829672487,0.44860734776236955,0.016939312021230724,0.0,0.3428004667420672,0.7900588943827532,0.15897196831598412,v1,2,placebo,001,1.0810810327529907,0.00846122670918703
1340,0.5748256539937843,0.19360743415699688,0.33515262682899455,0.0361876746446834,0.0,0.3068874927832759,0.6065545078970542,0.3248769178412796,v1,2,placebo,001,0.7607607841491699,0.01806158572435379
1341,0.47267834223869726,-0.20860493040005385,0.6268368188322786,0.01595280563359257,0.0,0.5223391903252562,0.5166631709428633,-0.4156167044233825,v1,2,placebo,001,1.4814814329147339,0.007972335442900658
1537,3.551976579424298,-2.467966378675815,0.8750481160320545,0.026691827495202353,0.0,0.6640453773139345,4.325204696549396,-0.6072375720839833,v1,2,placebo,001,2.0420420169830322,0.013342421501874924
1549,4.005238696446203,-1.9811020774182793,0.7922981665870981,0.033956335463653155,0.0,0.6336319573878743,4.468411625696664,-0.4593405546827186,v1,2,placebo,001,1.881881833076477,0.016972748562693596
1556,3.2829951124823933,-2.0379510470076103,0.8644366779741104,0.022686646091070604,0.0,0.6820755705676197,3.864104214249753,-0.555544295123678,v1,2,placebo,001,2.0420420169830322,0.011340280994772911
1566,2.8217583063771827,-0.9739075510654615,0.5082821541339273,0.0304784972145865,0.0,0.6014918406936915,2.985098969486766,-0.3323405191732048,v1,2,placebo,001,1.161161184310913,0.015227431431412697
1567,2.398264266308924,-0.8589123602163421,0.45499702595517705,0.028500001427870666,0.0,0.5557992395705718,2.547430457065843,-0.3439072642065146,v1,2,placebo,001,1.0810810327529907,0.014236213639378548
1568,2.0459759385765883,-0.9344331826828058,0.5229604336987087,0.026264497217606552,0.0,0.592037575922904,2.249262749020903,-0.4284262068494532,v1,2,placebo,001,1.241241216659546,0.01312262937426567
1581,2.682311938742312,-0.7416217446996908,0.4549127499663641,0.03500376210821952,0.0,0.6447808249631247,2.782948103887486,-0.26974722366500725,v1,2,placebo,001,1.0810810327529907,0.017484940588474274
1582,2.3382753868116657,-0.7313725985706419,0.5732438406328714,0.024265887914139545,0.0,0.653831468182324,2.4499872780300755,-0.30314259496832086,v1,2,placebo,001,1.3213213682174683,0.012125547043979168
1583,1.876315624173337,-0.8948660106646374,0.5669979789826011,0.026755931903483472,0.0,0.6504076290732826,2.078784620531868,-0.4450196071150707,v1,2,placebo,001,1.3213213682174683,0.013369630090892315
1584,1.9006040589147457,-0.8966086653650671,0.5668144203531855,0.023621144723879405,0.0,0.5407603864569785,2.101476359032129,-0.4407927309090981,v1,2,placebo,001,1.3213213682174683,0.011803208850324154
