,x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,r2,size ratio,suppression index,ecc,polar,roi,session,ses,subject,fwhmax,halfmax,fwmin,min_profile
1268,1.9629523218659164,-1.1270839500844387,1.087070873358526,0.013963944780665608,0.0,0.002172833907565338,3.429061729320421,0.6565354298705978,3.15440493656708,1.5482935144604275,2.2635149764153835,-0.5212162717844417,v1,2,placebo,001,2.2822823524475098,6.606606483459473,0.005894389934837818,-0.001228191307745874
1280,1.6351712407365515,-0.5881167899676448,1.6642949100037132,0.10690333977473375,0.0,0.09426743540423263,1.7697922644531319,0.7495093937040296,1.0633886180960461,0.9971360869363417,1.7377187186578156,-0.3452605680403296,v1,2,placebo,001,2.7627627849578857,6.926927089691162,0.006317101418972015,-0.0016281921416521072
1286,1.5031498472095377,-0.7359978091783771,1.6246795938191125,0.16648311627743442,0.0,0.15044807831633666,1.707958339224149,0.7288744658793537,1.0512585655176934,0.9987011342220034,1.6736643146943857,-0.45532290762416705,v1,2,placebo,001,2.682682752609253,6.6866865158081055,0.00801636278629303,-0.0021110177040100098
1290,1.46948993303867,-0.4165752418695146,1.5237693780739683,0.08485990979876097,0.0,0.06896546281670551,1.6834782425774761,0.7782807056115252,1.1048117036617302,0.9919861798593086,1.5273950358177282,-0.2762354497131332,v1,2,placebo,001,2.60260272026062,6.446446418762207,0.007945995777845383,-0.0019720597192645073
1339,0.7056949445542121,0.11299422494524793,1.5411398116650552,0.12202437302450925,0.0,0.11660251488337404,1.5735324120763547,0.40471613433139064,1.021018599458736,0.9961589461150006,0.7146838809154366,0.15876998558604363,v1,2,placebo,001,2.522522449493408,6.366366386413574,0.002710498869419098,-0.0006120968610048294
1341,0.4613685152241497,-0.2350882825051661,1.516654781874252,0.7013332604857473,0.0,0.6928005601515956,1.524234402741859,0.571907003435111,1.0049975913821605,0.9977318503559838,0.5178102040433011,-0.4712548704576537,v1,2,placebo,001,2.522522449493408,6.446446418762207,0.0042656660079956055,-0.0007488355040550232
1556,3.1387534508536477,-1.9942422424959465,1.9347107753832615,0.15016400734650662,0.0,0.13450193394261079,2.051449744556587,0.792110099057554,1.0603392355377768,1.0070530358159904,3.7187061388339013,-0.566015413656248,v1,2,placebo,001,3.083083152770996,7.807807922363281,0.007830224931240082,-0.00238867849111557
1566,2.618983688837212,-0.9474041182961422,1.3171495348102071,0.019409397268708606,0.0,0.00714133764023125,2.290860646744546,0.7422651154696815,1.7392563153997882,1.112998798895563,2.78507632314805,-0.3470994693548668,v1,2,placebo,001,2.522522449493408,6.606606483459473,0.006133045069873333,-0.0016890813130885363
1567,2.224216649209309,-0.796725607825287,1.5570491710057432,0.06488753169929506,0.0,0.05480729716084314,1.7050432234681405,0.7230634730999168,1.0950477706280808,1.0128456375864154,2.362606906953516,-0.3439656473605534,v1,2,placebo,001,2.522522449493408,6.366366386413574,0.005039328709244728,-0.0015658857300877571
1568,1.941512868816865,-0.9183636914656308,1.4024354193567181,0.02180158097535123,0.0,0.01063622053753138,2.0471060447326366,0.7378794320082538,1.4596793666774488,1.0394755620170615,2.147757921550721,-0.4418270805455486,v1,2,placebo,001,2.60260272026062,6.606606483459473,0.005581824574619532,-0.0015324080595746636
1581,2.5436808476402826,-0.7307643973557818,1.5423541343327383,0.1428325097047193,0.0,0.13071612729914533,1.6145652197687574,0.7722299453431924,1.0468187453377946,1.0028710328814188,2.646569262100417,-0.2797523313660575,v1,2,placebo,001,2.4424424171447754,6.286286354064941,0.006057187914848328,-0.0017441119998693466
1582,2.2104058142447114,-0.7189583647121716,1.5158800369972365,0.3677855832099307,0.0,0.3551394572784433,1.541284469152113,0.7496054849308771,1.016758867149672,0.9982519390192105,2.3243913168475796,-0.3144677661883303,v1,2,placebo,001,2.4424424171447754,6.206206321716309,0.0063219815492630005,-0.001542169600725174
1583,1.8031338506273835,-0.8610150388867305,1.5942798938040201,0.12208895676494512,0.0,0.11012872264338545,1.6738865142648087,0.7369472117842951,1.0499326503270663,0.9943679137774818,1.9981587976103032,-0.44549454626289564,v1,2,placebo,001,2.60260272026062,6.606606483459473,0.0059792473912239075,-0.001441282220184803
1584,1.7752925301816236,-0.838889031503121,1.4349601219053956,0.02037683177916133,0.0,0.009540248351430636,2.132835547256642,0.6610046925468864,1.4863378533645801,1.0343275604028712,1.9635168384546426,-0.4414357385592618,v1,2,placebo,001,2.682682752609253,6.846847057342529,0.0054175094701349735,-0.0014473465271294117
1588,2.3733205570631575,-0.6272925853746388,1.4990901390283213,0.09679371900976892,0.0,0.0837555578015977,1.6164764974120653,0.736857551336759,1.0783050700739258,1.00611993274958,2.454821063589885,-0.25840098633110115,v1,2,placebo,001,2.4424424171447754,6.126126289367676,0.006517976522445679,-0.0019074659794569016
