,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
1272,1.8605654239708997,-0.6066556788241957,1.1269177783251618,0.0029473418003075204,0.0,0.3699777177525476,1.9569708249040556,-0.3151901962606936,V2,2,placebo,001,2.682682752609253,0.001473438460379839
1276,2.2504074450131464,-0.7382507747282544,0.44646826681372226,0.04824391675216956,0.0,0.5151572396645188,2.368406188760168,-0.3169898922053249,V2,2,placebo,001,1.0810810327529907,0.02409772016108036
1277,2.353613862634969,-0.7557694685597316,0.5575271691988041,0.012446058586028973,0.0,0.4874111669482979,2.4719801180419227,-0.31070971464890984,V2,2,placebo,001,1.3213213682174683,0.006219018716365099
1278,1.392131153005612,-0.552339135430559,0.5685586406702661,0.009812529141390953,0.0,0.38019162844379517,1.4977007937825606,-0.37770840620758883,V2,2,placebo,001,1.3213213682174683,0.0049032242968678474
1281,1.8846016013949711,-0.5521656325503398,0.46143527527191286,0.04295147984984807,0.0,0.5766029700970828,1.9638253694639467,-0.2850114065736126,V2,2,placebo,001,1.0810810327529907,0.021455537527799606
1282,2.0547253724217414,-0.6022830464722151,0.4452027773311822,0.03396873579412479,0.0,0.4918475736573591,2.141177532140088,-0.28513384921135376,V2,2,placebo,001,1.0810810327529907,0.016967205330729485
1283,2.1931498099244005,-0.6847028496993258,0.5679017767494658,0.014889326336137326,0.0,0.464621547287155,2.2975474056388503,-0.3026121499248545,V2,2,placebo,001,1.3213213682174683,0.007440038491040468
1284,1.2405390647667616,-0.2841788160918138,0.4446520330710089,0.03572206053741685,0.0,0.5871853981569514,1.2726722951049638,-0.22519146913162585,V2,2,placebo,001,1.0810810327529907,0.017842937260866165
1291,1.4924167087191236,-0.3632246941962059,0.47459723000364046,0.036855968432752635,0.0,0.5884443959396547,1.5359817091807924,-0.23873863535505624,V2,2,placebo,001,1.0810810327529907,0.01841159723699093
1292,0.9337171328787541,-0.19084471082819557,0.4494982939129036,0.03268043648018752,0.0,0.6095729929413521,0.9530211896292855,-0.2016154576477143,V2,2,placebo,001,1.0810810327529907,0.01632401905953884
1293,0.7891031702989287,-0.001314527861214551,0.579492780244911,0.020419943334838785,0.0,0.5423279689436802,0.7891042652015753,-0.0016658488962286902,V2,2,placebo,001,1.401401400566101,0.010203881189227104
1296,1.5307377618718438,-0.3122657746550742,0.5318270437923235,0.04121818318871153,0.0,0.6258233926531739,1.5622637452240116,-0.20123577268346493,V2,2,placebo,001,1.241241216659546,0.02059449441730976
1297,1.3042608567703438,-0.3431398834266814,0.5724159114787024,0.03880192010999,0.0,0.6442099020886556,1.3486442681824542,-0.25726157510100245,V2,2,placebo,001,1.3213213682174683,0.01938909851014614
1298,1.108864045935799,-0.29542968195147384,0.5843672505278292,0.03835815774073842,0.0,0.6434542553502816,1.1475444084422437,-0.26037724290747344,V2,2,placebo,001,1.401401400566101,0.019167829304933548
1299,0.8100640740163223,-0.051085013302928285,0.5728293253756706,0.021277289463640037,0.0,0.5036886170627728,0.8116732609838038,-0.06297952904575808,V2,2,placebo,001,1.3213213682174683,0.010632149875164032
1300,0.7711499723131443,-0.08518451405065845,0.5766096617623785,0.020260914046596513,0.0,0.5083753117669669,0.7758406287586452,-0.11001821706731434,V2,2,placebo,001,1.3213213682174683,0.01012435182929039
1305,0.8317119150577746,-0.1591448019693472,0.5740262747889121,0.03454467502165935,0.0,0.6394745851790573,0.8468009079133854,-0.18906079009210108,V2,2,placebo,001,1.3213213682174683,0.017261836677789688
1306,0.833612374957644,-0.15695848178162963,0.44503882696544894,0.040106686141347644,0.0,0.544292094663808,0.8482603118652421,-0.18610823892948314,V2,2,placebo,001,1.0810810327529907,0.020033063367009163
1307,0.7290844539133045,-0.11861012050789986,0.5727129554842384,0.020864100284998965,0.0,0.4848118419920989,0.7386694129480115,-0.16127082510564536,V2,2,placebo,001,1.3213213682174683,0.010425678454339504
1312,0.9285286299577956,-0.22307025896826835,0.4871914482920936,0.028021040789096646,0.0,0.5040139207367931,0.9549480389463456,-0.23577244800928684,V2,2,placebo,001,1.161161184310913,0.013998696580529213
1313,0.7461480038709704,-0.2563430754197605,0.578905265625651,0.022677931065540374,0.0,0.49087909435305777,0.7889541279417294,-0.33092191052625247,V2,2,placebo,001,1.401401400566101,0.011332186870276928
1324,0.6811095309180092,-0.18386543397892202,0.876064599232422,0.010630206969593624,0.0,0.46975395026165134,0.7054903903807676,-0.26366511640614987,V2,2,placebo,001,2.0420420169830322,0.005313715431839228
1332,0.5676466542946738,-0.19829151946066464,0.8875484575025058,0.009674193647229785,0.0,0.4481039104708394,0.6012838354903248,-0.3360707690149719,V2,2,placebo,001,2.122122049331665,0.004835866391658783
1342,0.49314611441852646,-0.10392920246529433,0.7216890337885019,0.011740506710454707,0.0,0.4438137144560783,0.5039785405065998,-0.207707803832378,V2,2,placebo,001,1.7217217683792114,0.005867995321750641
1497,3.7049650771382585,-2.1833594131864804,1.0397523742672716,0.007050263036079918,0.0,0.41630356336846386,4.300444692117795,-0.5325194083209728,V2,2,placebo,001,2.4424424171447754,0.003524478292092681
1504,3.222824444576091,-2.8499452088793813,1.1164962740515114,0.008655516939127965,0.0,0.5587454519533913,4.302183758763883,-0.7240733139277802,V2,2,placebo,001,2.60260272026062,0.004327062983065844
1505,3.536593211309373,-2.504080839071045,1.007171211087194,0.009928764042504354,0.0,0.4723511015473627,4.333348865586787,-0.6161074912855292,V2,2,placebo,001,2.3623623847961426,0.004963401705026627
1511,2.2235694889807944,-2.101879847568503,0.6792941716319543,0.015938329779710735,0.0,0.5161565324178812,3.0597647239519747,-0.7572721718863176,V2,2,placebo,001,1.5615615844726562,0.00796570535749197
1512,3.23682088274679,-2.1774929558148015,0.9727905296722863,0.008772631562672602,0.0,0.4807191900111746,3.9010876687929983,-0.5921856737512147,V2,2,placebo,001,2.2822823524475098,0.004385387059301138
1515,2.5532580941949807,-2.0414627204809825,0.631622817066811,0.016255646334647423,0.0,0.507164602593533,3.2690513814692173,-0.6744677368148794,V2,2,placebo,001,1.4814814329147339,0.00812374148517847
1518,2.060088320387085,-1.9780909967418183,0.5857470571782064,0.019751301578959907,0.0,0.5349375289006344,2.8560125838634396,-0.7650954352509868,V2,2,placebo,001,1.401401400566101,0.009869883768260479
1519,2.414379502659917,-1.6923366530608062,0.5700958398884584,0.01995697217211945,0.0,0.5059933645899003,2.94842868832831,-0.6113569705941324,V2,2,placebo,001,1.3213213682174683,0.00997233483940363
1538,2.6728639627354505,-1.5266375788193252,0.705232531373727,0.016769676373079082,0.0,0.5762755563815598,3.078120215383601,-0.5189449263508972,V2,2,placebo,001,1.641641616821289,0.00838145986199379
1539,2.7535123287717136,-1.20660050915917,0.44111182411558514,0.028441198139376518,0.0,0.5386983727391655,3.0062792507351994,-0.41300130679683433,V2,2,placebo,001,1.001001000404358,0.014205961488187313
1540,2.597290538108286,-0.9995995359838683,0.5636569297357265,0.013565473071250092,0.0,0.4689314154698946,2.7830050973158484,-0.3673890216418457,V2,2,placebo,001,1.3213213682174683,0.006778459530323744
1550,2.6409644731598263,-1.583473330822423,0.6711648299190175,0.016012247539922773,0.0,0.5005844599355515,3.0792988062086826,-0.5401116923845896,V2,2,placebo,001,1.5615615844726562,0.008002563379704952
1551,2.8466042561233564,-1.074703688275734,0.6135496182794553,0.031500298024327585,0.0,0.5699242028372605,3.042719804479715,-0.3609946485980483,V2,2,placebo,001,1.4814814329147339,0.01574176549911499
1552,2.6477324525634214,-0.9714132517405472,0.464196440611919,0.015435112904244723,0.0,0.3816771396884303,2.8203068708944876,-0.351637215787136,V2,2,placebo,001,1.0810810327529907,0.007710381876677275
1553,1.9568900801165277,-0.6797839343804684,0.7321384850734636,0.004365872287235787,0.0,0.2613484519490825,2.071599619400491,-0.3343385925977686,V2,2,placebo,001,1.7217217683792114,0.0021821202244609594
1554,2.5238894026727112,-0.30347366684361815,0.4657517736318425,0.007876979847191115,0.0,0.24221803376515205,2.5420688392313706,-0.11966598301620954,V2,2,placebo,001,1.0810810327529907,0.003934853710234165
1557,2.6466799931465133,-1.2014031416182056,0.7113461525759694,0.024691676135901345,0.0,0.5446387004435977,2.9065932799089937,-0.4261159568845294,V2,2,placebo,001,1.641641616821289,0.012340949848294258
1558,2.8713142605261086,-1.0568011726217978,0.6555939248234247,0.03188398790895652,0.0,0.5894675769059736,3.059619960249214,-0.3526679227504349,V2,2,placebo,001,1.5615615844726562,0.01593456231057644
1559,2.813936648080574,-1.0365031629882855,0.5739616885658921,0.03564971321674985,0.0,0.5470583435622585,2.9987627892675435,-0.3529245706526507,V2,2,placebo,001,1.3213213682174683,0.017814017832279205
1560,2.820896500167353,-0.9804802453279787,0.5741730559561417,0.02672850461731894,0.0,0.544888889304675,2.9864357646088484,-0.33451509131545815,V2,2,placebo,001,1.3213213682174683,0.013356132432818413
1561,2.8047104624706773,-1.0210573445487923,0.4426856574105356,0.026545394604173773,0.0,0.540961959151561,2.984787911920965,-0.3491370707726358,V2,2,placebo,001,1.0810810327529907,0.013259131461381912
1562,2.614906882479251,-0.9871837733568188,0.5651608774166945,0.01200383293050697,0.0,0.46414531449248664,2.7950437932913257,-0.3609795342757431,V2,2,placebo,001,1.3213213682174683,0.005998152308166027
1563,2.2564960443431286,-0.7701367313838732,0.7252408290419338,0.003261417091928611,0.0,0.19799067936899462,2.384299684008456,-0.32890120603586537,V2,2,placebo,001,1.7217217683792114,0.001630087266676128
1564,2.1570669512733556,-0.6313755608073637,1.0756888058842786,0.0028180346306184933,0.0,0.3349048169209382,2.2475704507446572,-0.2847470458969091,V2,2,placebo,001,2.522522449493408,0.0014087733579799533
1569,2.693270294753584,-1.0243848127441524,0.6925808816152695,0.03374245433553207,0.0,0.5883164590350374,2.881504663397741,-0.36345263510300607,V2,2,placebo,001,1.641641616821289,0.01686418056488037
1570,2.6905226323808153,-1.0206825723915065,0.5716058358534055,0.04133416452449844,0.0,0.588032780820181,2.877621404725982,-0.36258956524634967,V2,2,placebo,001,1.3213213682174683,0.020654410123825073
1571,2.64677212736963,-0.9735041707643605,0.5739994828134736,0.0316216813246643,0.0,0.539560067005124,2.82012642708024,-0.35245056441459915,V2,2,placebo,001,1.3213213682174683,0.01580122672021389
1572,2.5696557157450104,-0.9342529394005465,0.6105426773753266,0.014455719826346981,0.0,0.5268883687127848,2.7342200080168317,-0.3487134928301241,V2,2,placebo,001,1.401401400566101,0.007223974913358688
1573,2.24930841597286,-0.7716266288465833,0.5818162751420859,0.0037659912244556934,0.0,0.10262277373969275,2.377981497932959,-0.3304704634662899,V2,2,placebo,001,1.401401400566101,0.0018818812677636743
1574,2.2681588866291853,-0.5030314639496045,0.8582483136880716,0.0027550758997693715,0.0,0.2858841314096814,2.3232704080064006,-0.2182471526403141,V2,2,placebo,001,2.0420420169830322,0.0013771632220596075
1585,1.4393563130171134,-0.7498372406336707,0.7211430186637142,0.0032155372764539098,0.0,0.14133817219782197,1.6229610233346137,-0.4802692940966676,V2,2,placebo,001,1.7217217683792114,0.0016071490244939923
1593,1.752429748487376,-0.45154592778440555,0.5948295556858952,0.009908209498508914,0.0,0.39676121341461745,1.8096695135527392,-0.25218294192383295,V2,2,placebo,001,1.401401400566101,0.004951299633830786
1598,1.438582806219102,-0.3901843019876194,0.3467820994603747,0.034387168750294766,0.0,0.4954087225915399,1.4905583785503982,-0.2648562779269255,V2,2,placebo,001,0.8408408164978027,0.017164956778287888
1599,1.0664370227010944,-0.2408751923618575,0.4436587914584963,0.03334719657096523,0.0,0.603858753206694,1.0933017797858633,-0.2221415295962387,V2,2,placebo,001,1.0810810327529907,0.016656631603837013
1603,1.3766717478289456,-0.3490648137871008,0.45477944317800395,0.0239829431735429,0.0,0.518698623614152,1.4202363695859317,-0.24832365364502645,V2,2,placebo,001,1.0810810327529907,0.01197985839098692
1604,0.8015027423543258,-0.11041133256958573,0.5725496489079176,0.02008558975598898,0.0,0.569011267378124,0.8090718808371087,-0.13689381686442675,V2,2,placebo,001,1.3213213682174683,0.010036658495664597
1605,0.7854962450495009,-0.05085379592870119,0.5724369470157268,0.020076435161253695,0.0,0.48550440120506066,0.7871406859940754,-0.06465075416384922,V2,2,placebo,001,1.3213213682174683,0.010032080113887787
1609,0.8435861878474343,-0.1456865362912819,0.4447219412936597,0.04278255365760714,0.0,0.5674149255670138,0.8560737253201489,-0.17101222375404004,V2,2,placebo,001,1.0810810327529907,0.021369611844420433
1613,0.7225496593371785,-0.13630253248013302,0.5723058521148292,0.020192422985268892,0.0,0.5079100292938679,0.7352934044099474,-0.18645002723772353,V2,2,placebo,001,1.3213213682174683,0.010090035386383533
1617,0.5887480959096785,-0.14836562139787454,0.5925821541925235,0.018922447169511317,0.0,0.4247376590097227,0.607154575087802,-0.24686188721989727,V2,2,placebo,001,1.401401400566101,0.00945582427084446
1618,0.5739322793734434,-0.19545057835784163,0.579705036814347,0.017759528865357064,0.0,0.3814945971997745,0.6062995875697188,-0.3282282170528016,V2,2,placebo,001,1.401401400566101,0.008874470368027687
1622,0.6183815479232289,-0.24646387457505428,0.6396496430905163,0.016274962012365477,0.0,0.4190140645593613,0.6656877498365706,-0.3792667886545216,V2,2,placebo,001,1.4814814329147339,0.008133496157824993
1623,0.5372837783728907,0.041262887155303,0.5695354065395021,0.015791076997480658,0.0,0.3514354635173099,0.53886592428826,0.0766485990313992,V2,2,placebo,001,1.3213213682174683,0.007890662178397179
1639,0.4965369953159647,-0.1340383010042722,0.7699217451810979,0.009467231217625684,0.0,0.39144554720453706,0.5143104644604446,-0.2636617380448626,V2,2,placebo,001,1.8018018007278442,0.0047320155426859856
1651,0.44451396003155624,-0.27044730321432225,0.5600135622397241,0.012323524339997389,0.0,0.1887004540879188,0.5203214434163131,-0.5465813141813014,V2,2,placebo,001,1.3213213682174683,0.006157826166599989
1657,0.47302365838232424,-0.18062694106126714,0.3382248042288665,0.023345184157327288,0.0,0.10410406043534015,0.5063373117068781,-0.3647678551886743,V2,2,placebo,001,0.7607607841491699,0.011652162298560143
1659,-0.40619138271804056,-0.5964377945955935,0.32402460915402986,0.029809367931789045,0.0,0.14563806514256517,0.7216158827357178,-2.1686762264439543,V2,2,placebo,001,0.7607607841491699,0.014876262284815311
1847,3.5915918526822432,-2.375012156026479,1.0462817714435229,0.010396732434615932,0.0,0.5750053976548644,4.305834968682266,-0.5842571790737655,V2,2,placebo,001,2.4424424171447754,0.0051974146626889706
1848,3.8118480002713855,-1.7901140667955189,0.7457660058646419,0.013169149768618712,0.0,0.48622162998575014,4.211257953309456,-0.43904830824631913,V2,2,placebo,001,1.7217217683792114,0.006582202855497599
1858,3.3459170172720856,-1.9043494107973797,0.8555782640315831,0.0082579846056524,0.0,0.46466515764875926,3.849897058997196,-0.5174314180404729,V2,2,placebo,001,2.0420420169830322,0.004127861931920052
1859,3.9183643769698695,-1.7458865296192978,1.0149634286258593,0.006906597302841499,0.0,0.47294022968258653,4.2897201732761765,-0.4191597697172289,V2,2,placebo,001,2.3623623847961426,0.0034526267554610968
1865,3.409121075563273,-1.6271123232985432,0.6983530609559955,0.011398662988633504,0.0,0.4991736900346464,3.7775125440532515,-0.44530864356783406,V2,2,placebo,001,1.641641616821289,0.0056969900615513325
1870,2.9156239123801577,-2.006780985365816,0.7734882231798479,0.010606937254301107,0.0,0.4746002994616586,3.539496111266231,-0.6028203829276244,V2,2,placebo,001,1.8018018007278442,0.005301692523062229
1871,3.0045933960516225,-1.7180367363630253,0.7022589579611601,0.011867977147563939,0.0,0.4927965051340083,3.461102671561469,-0.5194286359339381,V2,2,placebo,001,1.641641616821289,0.005931577645242214
1877,2.9195349195118077,-1.3842587475679387,0.6617070693432587,0.015137520292434677,0.0,0.5076498128269589,3.231076666757874,-0.4427437521198234,V2,2,placebo,001,1.5615615844726562,0.007565297186374664
1878,3.286955832918964,-1.2626288257894391,0.5849905481344694,0.019881110922639698,0.0,0.4939029969370824,3.5211234285770807,-0.3667537088530513,V2,2,placebo,001,1.401401400566101,0.009934736415743828
1879,2.9465832068798425,-1.0122109819557297,0.44688049038879657,0.02293523793181604,0.0,0.3848855564388084,3.115593629961725,-0.33089058601220245,V2,2,placebo,001,1.0810810327529907,0.01145611610263586
1895,3.1248788990303296,-1.2598176690468827,0.7069672720011966,0.018224689291322847,0.0,0.5087580252570175,3.3692742086164085,-0.3832252012146469,V2,2,placebo,001,1.641641616821289,0.009108692407608032
1896,3.118593671389403,-1.0105986396171964,0.6554344571044515,0.02081746678788404,0.0,0.5250968218084764,3.2782519881220487,-0.3133777446849679,V2,2,placebo,001,1.5615615844726562,0.01040387898683548
1897,2.849377508582742,-1.1221222073763832,0.44173493907610867,0.026518486609731287,0.0,0.3310054698433059,3.062370068215865,-0.3751614959271499,V2,2,placebo,001,1.0810810327529907,0.013245632871985435
1900,2.8251003936380625,-1.327887726317022,0.7018765433451268,0.018283006568636545,0.0,0.5306980630951021,3.121614653963126,-0.43938713717063926,V2,2,placebo,001,1.641641616821289,0.00913778506219387
1901,2.8588971619074584,-1.0325028095983324,0.5721391698696366,0.02217246412242428,0.0,0.46352205759885556,3.0396307397759634,-0.3465770106658565,V2,2,placebo,001,1.3213213682174683,0.011079447343945503
1902,2.852370975507609,-1.0433202600108293,0.4484074426426383,0.03147155564463687,0.0,0.45405889303652625,3.0371923460438417,-0.3506568005513058,V2,2,placebo,001,1.0810810327529907,0.015720101073384285
1905,2.8201422759772004,-1.0905275023400474,0.5741877059556802,0.034143656198917675,0.0,0.5513437946290938,3.0236489032481737,-0.3689819068306649,V2,2,placebo,001,1.3213213682174683,0.01706145517528057
1906,2.86555644010225,-1.0484669753078237,0.574036953375276,0.026057480998156253,0.0,0.5645211391552045,3.051343427037117,-0.3507564689947978,V2,2,placebo,001,1.3213213682174683,0.01302081998437643
1925,1.3265493879514778,-0.4449141134901645,0.348223362486244,0.013832962248735634,0.0,0.16465775184629683,1.3991718432905873,-0.32360225014449695,V2,2,placebo,001,0.8408408164978027,0.006905060261487961
1926,1.4161940982083197,-0.5703853317649473,0.4714473998679964,0.008643238067735861,0.0,0.17675342147185158,1.5267433151950214,-0.3828828111620385,V2,2,placebo,001,1.0810810327529907,0.004317724611610174
1927,1.398472382571985,-0.4845477798530065,0.45049524709743677,0.011812524765267398,0.0,0.2754051647861523,1.4800376872826726,-0.3335387626982749,V2,2,placebo,001,1.0810810327529907,0.005900432821363211
1935,1.392759895209473,-0.4193281637271913,0.4311105627282662,0.015158045373518055,0.0,0.40241933587781475,1.4545158076139018,-0.2924447016477887,V2,2,placebo,001,1.001001000404358,0.007570854388177395
1936,1.4011975952730171,-0.4790753412272897,0.4467697622062428,0.012429147005921647,0.0,0.3660500902215068,1.48083350974069,-0.32944439827471045,V2,2,placebo,001,1.0810810327529907,0.006208337377756834
1937,1.4638317814587396,-0.4780351054009446,0.4390951625049035,0.017456131748621914,0.0,0.4452464422142355,1.5399094279873604,-0.3156460446684569,V2,2,placebo,001,1.001001000404358,0.008718998171389103
1938,1.39862151724136,-0.38975196055536454,0.4539788868458231,0.021195324213208754,0.0,0.5083224130768007,1.4519120976310083,-0.2717737100349453,V2,2,placebo,001,1.0810810327529907,0.010587361641228199
1942,1.3828075654799352,-0.3246402802210242,0.3575073870861242,0.023780923753296275,0.0,0.34871139569416143,1.4204041941259293,-0.23059299111150722,V2,2,placebo,001,0.8408408164978027,0.01187183242291212
1943,1.2101429498277159,-0.2878403519579356,0.44875260085931684,0.027345008790609894,0.0,0.5684061902026616,1.2439043481043845,-0.23351722705203534,V2,2,placebo,001,1.0810810327529907,0.01365890633314848
1944,0.9980225650181068,-0.22219120241277976,0.4443846974921811,0.03242228976214967,0.0,0.5816271812532077,1.0224568307341675,-0.21905887407184765,V2,2,placebo,001,1.0810810327529907,0.016194701194763184
1949,0.979327307276664,-0.23005245386444464,0.33280792664227865,0.06119622984196678,0.0,0.5970192172269051,1.0059851421898902,-0.23072538768855272,V2,2,placebo,001,0.7607607841491699,0.030542803928256035
