,x,y,prf_size,prf_ampl,bold_bsl,r2,ecc,polar,roi,session,ses,subject,fwhmax,halfmax
152478,-0.410028524444433,-3.7887980709632645,0.7273472792017786,0.018339377462780207,0.0,0.4558293875486187,3.8109203892751466,-1.6785980470804693,V2,3,memantine,001,1.7217217683792114,0.009166216477751732
152482,-2.223034313652794,-2.4014270192559133,1.053061629981565,0.023648330523760013,0.0,0.6976093563101127,3.2724200965783856,-2.317637719357602,V2,3,memantine,001,2.4424424171447754,0.011822029016911983
152483,-2.0085284762118896,-2.3474502484296713,0.9482147253418516,0.02199246496347177,0.0,0.6506453932560862,3.0894512957168594,-2.278544816824327,V2,3,memantine,001,2.202202320098877,0.010993781499564648
152484,-2.4418300533436814,-2.4676352865915567,1.2307720898982453,0.021689452583654133,0.0,0.7169718943501133,3.4715641888123283,-2.350938317917504,V2,3,memantine,001,2.9229228496551514,0.010843291878700256
152485,-2.51844004143023,-2.381740768733544,1.0845340772228005,0.022721788906168855,0.0,0.6828528170381072,3.4662990828442015,-2.384084038223955,V2,3,memantine,001,2.522522449493408,0.011358959600329399
152486,-2.1535247593010136,-2.277385313223408,1.0033905428844243,0.024217661498043108,0.0,0.6474567193883151,3.1343504516579137,-2.328248017579369,V2,3,memantine,001,2.3623623847961426,0.01210642047226429
152487,-1.1948817457070553,-2.4828456900102456,0.7787260626890379,0.024020588226631532,0.0,0.6225284166025358,2.755406522933847,-2.019335744665741,V2,3,memantine,001,1.8018018007278442,0.012006326578557491
152493,-1.3273763224670203,-2.7278924154752944,0.915367651729988,0.01956669312085018,0.0,0.599687413454993,3.0336982268929957,-2.0236618041917698,V2,3,memantine,001,2.122122049331665,0.00978100672364235
152494,-0.8002104539222643,-2.6894851311652435,0.7083644195761538,0.02310210181316623,0.0,0.5580764091490513,2.806005531235711,-1.859988241681605,V2,3,memantine,001,1.641641616821289,0.011546438559889793
152495,-0.7189853250387984,-2.4571040115146685,0.8161687129253872,0.01971193431111099,0.0,0.6081953989941624,2.5601367192051723,-1.855464135083799,V2,3,memantine,001,1.9619619846343994,0.009853001683950424
152507,-0.8909245211490713,-2.634649588802481,0.7135955246609195,0.028487936066450916,0.0,0.5740406089963621,2.78120926184309,-1.896881649256076,V2,3,memantine,001,1.641641616821289,0.014238364063203335
152508,-0.7887592983524672,-2.464471906582393,0.7077191160156937,0.026544650900784235,0.0,0.5722663401426267,2.587617245473397,-1.8805464903855518,V2,3,memantine,001,1.641641616821289,0.013267016969621181
152509,-0.6592199461037905,-2.38218036554264,0.7081119904609838,0.02796173990503627,0.0,0.588513524986456,2.47171079038749,-1.840769870222934,V2,3,memantine,001,1.641641616821289,0.013975284062325954
152510,-0.6328091026156071,-2.3993707826870416,0.7066119643410134,0.03152733433731564,0.0,0.6041622010926941,2.4814164328393966,-1.8286639986186415,V2,3,memantine,001,1.641641616821289,0.01575734280049801
152525,-0.7159636410943182,-2.345328487099452,0.7114518809831757,0.031841524386688504,0.0,0.5917487631980125,2.452176512359834,-1.8670829771023343,V2,3,memantine,001,1.641641616821289,0.01591446064412594
152526,-0.7041118869720976,-2.352870853479751,0.8036663081992427,0.02665472752598534,0.0,0.6201044331638421,2.455967182706223,-1.861570867934308,V2,3,memantine,001,1.881881833076477,0.013323228806257248
152527,-0.6710756676475156,-2.3744573189829214,0.7088296490371079,0.03363999920893587,0.0,0.5644807556650002,2.4674663343965046,-1.8462354493782704,V2,3,memantine,001,1.641641616821289,0.01681329309940338
152567,-1.6803195967261095,0.7590176508610199,0.6899447238399735,0.055002680043929233,0.0,0.46750056755445546,1.8437954716997156,2.71731736026589,V2,3,memantine,001,1.641641616821289,0.027489766478538513
152571,-2.1315629568716883,-0.20206730099477133,0.8685605824499102,0.02341681193278041,0.0,0.5264134734800571,2.1411192944903576,-3.047077385586997,V2,3,memantine,001,2.0420420169830322,0.011705296114087105
152572,-1.9319401388715505,0.029377022605386528,0.5753735394780624,0.06549253185235179,0.0,0.5066880963625959,1.932163479015216,3.126387856024575,V2,3,memantine,001,1.3213213682174683,0.03272644802927971
152573,-2.0484950753455573,0.13510112844737565,0.5922490241537125,0.05875677363551676,0.0,0.5209193119288127,2.0529452960619174,3.0757366202476013,V2,3,memantine,001,1.401401400566101,0.029361609369516373
152574,-1.866421304260812,0.4510798746480889,0.7147742421738665,0.04857030849820458,0.0,0.4941356269457553,1.9201566442119158,2.904458170656718,V2,3,memantine,001,1.7217217683792114,0.024275630712509155
152575,-1.5991558697047663,0.7786954111949951,0.6731078033160067,0.06639033286354025,0.0,0.4618048200543514,1.7786697386044859,2.6884462859731535,V2,3,memantine,001,1.5615615844726562,0.03318048641085625
152576,-1.5999471810489159,0.8985607331643165,0.6937277762541297,0.05546154561028313,0.0,0.44806724068816495,1.8350047338715958,2.629872692790442,V2,3,memantine,001,1.641641616821289,0.027719227597117424
152580,-1.2578678358999937,-0.14349602824302055,0.7218675809891139,0.03736773673440832,0.0,0.43488906939770744,1.2660263041158566,-3.0280049174333956,V2,3,memantine,001,1.7217217683792114,0.01867668330669403
152581,-1.7326165469622203,-0.28725612832786374,0.45193495251614585,0.11351545704754766,0.0,0.3217058815733048,1.7562676851975618,-2.977293907159629,V2,3,memantine,001,1.0810810327529907,0.05670206993818283
152582,-1.6583909051746866,-0.2131529834287146,0.6939490060692918,0.052014646500691,0.0,0.42704891399495226,1.672033070459636,-3.013763489882488,V2,3,memantine,001,1.641641616821289,0.025996504351496696
152583,-2.100622868455919,0.09467874675559593,0.6515980475714123,0.07165664812866235,0.0,0.42959992097981403,2.102755454294955,3.0965513879260818,V2,3,memantine,001,1.5615615844726562,0.035811420530080795
152585,-1.5580267463591635,0.36501596538040726,0.3693483802178349,0.13378108247019901,0.0,0.1925609651181449,1.600213734897033,2.9114622335772418,V2,3,memantine,001,0.8408408164978027,0.06679234653711319
152586,-1.517253975191755,0.8886538712123329,0.5758953479561885,0.0833144161237158,0.0,0.3251805478943427,1.7583416414496498,2.611755095408398,V2,3,memantine,001,1.3213213682174683,0.04163204878568649
152587,-1.7128929584426746,1.0533750058687759,0.5747005619286197,0.07338192957747412,0.0,0.3462965644864999,2.0108707541937005,2.5902396325918384,V2,3,memantine,001,1.3213213682174683,0.03666871041059494
152594,-0.9830770750679868,-0.1654059294261629,0.7266677160141404,0.048973354412960475,0.0,0.5145764057669734,0.99689500801918,-2.97490065539829,V2,3,memantine,001,1.7217217683792114,0.024477388709783554
152595,-0.9735371372272119,-0.10284163335661098,0.7215813242905225,0.04365480921243274,0.0,0.5361663821014231,0.9789540127666931,-3.0363458918310187,V2,3,memantine,001,1.7217217683792114,0.02181900665163994
152596,-1.0535799109497037,-0.19239636787440212,0.7202785177420583,0.042249270574037295,0.0,0.5394304797662954,1.0710027969748948,-2.960970814817726,V2,3,memantine,001,1.7217217683792114,0.021116476505994797
152606,-1.2533632570205675,-0.2522332840426101,0.33330677268074216,0.14932322370153803,0.0,0.14882769364327753,1.2784917221586243,-2.943000115655448,V2,3,memantine,001,0.7607607841491699,0.07452705502510071
152607,-1.3648544179789313,0.01431899277347786,0.713696029702467,0.03911987991280427,0.0,0.33103046054895213,1.3649295277891287,3.131101814950965,V2,3,memantine,001,1.641641616821289,0.01955224759876728
152828,-3.809629773468836,-2.142475782832787,1.0612920484874657,0.017465132247770052,0.0,0.5949794892660911,4.370752966128968,-2.6292911264307537,V2,3,memantine,001,2.522522449493408,0.008731012232601643
152841,-3.7796353679067023,-2.1216822508208923,1.1620281730933772,0.01913916691112388,0.0,0.6423639601465022,4.334417964130783,-2.6300804446150656,V2,3,memantine,001,2.7627627849578857,0.009568164125084877
152842,-3.6595936596365353,-2.1817252670973075,1.1576288127878758,0.017007406229621456,0.0,0.6262537876771772,4.260581051305413,-2.6039970493873525,V2,3,memantine,001,2.7627627849578857,0.008502432145178318
152858,-3.9731627262190674,-1.7930738873824352,1.2361808479018401,0.014103732755287398,0.0,0.6326869369619323,4.359029251407851,-2.7176611941827438,V2,3,memantine,001,2.9229228496551514,0.0070509412325918674
152859,-3.496881268367506,-1.792964836199752,0.9773784042766636,0.020686365493263928,0.0,0.6230844668761728,3.9297457308213137,-2.667810969429541,V2,3,memantine,001,2.2822823524475098,0.010341012850403786
152860,-3.485246094639439,-1.8348355809091321,0.8020357538137076,0.026289707766782466,0.0,0.6179482100055441,3.9387259296845745,-2.6570033929932992,V2,3,memantine,001,1.881881833076477,0.013140758499503136
152861,-3.414243134651223,-2.4992281541287307,0.879118138721628,0.020735800685025105,0.0,0.6198444181684661,4.231217029283975,-2.509711006392986,V2,3,memantine,001,2.0420420169830322,0.01036521140486002
152869,-3.1910866361178045,-1.4699060468533256,0.7892958373613138,0.022917038854137678,0.0,0.5978844425693426,3.5133541958911025,-2.709935146958837,V2,3,memantine,001,1.881881833076477,0.01145483460277319
152870,-3.532755056918509,-1.7149631939652221,0.8784503989915955,0.029322821857748437,0.0,0.6505899306330569,3.9270163036125396,-2.6896555714388954,V2,3,memantine,001,2.0420420169830322,0.01465760450810194
152871,-3.480836763989109,-1.8283184347856918,0.7919242089590331,0.030390333424554366,0.0,0.6183463403380588,3.9317900346426655,-2.6579476803290616,V2,3,memantine,001,1.881881833076477,0.015190311707556248
152872,-3.377006198777108,-1.9175415599543797,0.9983696703187653,0.026024562193879622,0.0,0.656682305473016,3.8834438969465346,-2.6251688586184865,V2,3,memantine,001,2.3623623847961426,0.013009663671255112
152877,-2.8854789062323385,-2.444482438783723,1.2230044066702956,0.01768767193786553,0.0,0.6959474756174715,3.7817301479394048,-2.438745606911199,V2,3,memantine,001,2.8428428173065186,0.00884265173226595
152880,-3.093820992426109,-2.0688448616728206,1.0419632097074059,0.026381504442987026,0.0,0.6613792612413487,3.7218070066630946,-2.552182167733619,V2,3,memantine,001,2.4424424171447754,0.013188316486775875
152881,-3.198739643882951,-2.1540216098902003,1.0088479055308706,0.025428292692369455,0.0,0.7031472336386548,3.856390074308148,-2.5489450658852775,V2,3,memantine,001,2.3623623847961426,0.012711643241345882
152882,-3.280302298167472,-1.9690926858408078,1.2272306068042969,0.016398547579838267,0.0,0.6827481447841095,3.8259259235895517,-2.6009689049162024,V2,3,memantine,001,2.9229228496551514,0.00819818302989006
152883,-3.0289043810240437,-3.0856742400817474,1.4471953525640369,0.013814022749417822,0.0,0.673296571753833,4.323846350795865,-2.346910411682587,V2,3,memantine,001,3.4034035205841064,0.0069063506089150906
152886,-3.332116375639261,-1.9416094642720938,1.2359147000543582,0.021093886276655704,0.0,0.6841453480287674,3.8565330093951347,-2.6139941783758625,V2,3,memantine,001,2.9229228496551514,0.010545559227466583
152887,-2.9605914034853504,-2.140098386631677,1.2204723575302652,0.019527430430763916,0.0,0.693824399604518,3.653097666755553,-2.515687419743354,V2,3,memantine,001,2.8428428173065186,0.009762401692569256
152888,-2.8365918770924354,-2.544280732794111,1.423167300426124,0.01836740400463784,0.0,0.6866006258801283,3.810461641908251,-2.4104652611528485,V2,3,memantine,001,3.3233232498168945,0.009182793088257313
152889,-2.4376890509911004,-2.473159010556202,1.2255262270302045,0.02141869236340122,0.0,0.6728401713921878,3.4725845419251096,-2.348971838964909,V2,3,memantine,001,2.9229228496551514,0.0107079166918993
152890,-0.4258853095097733,-3.9746735797549224,0.8803777340839557,0.020046350534425328,0.0,0.5511843947089283,3.997425216618573,-1.6775388213071523,V2,3,memantine,001,2.0420420169830322,0.010020582936704159
152959,-1.8681896384658565,0.8988884321499468,0.8591077756807084,0.03790548071494272,0.0,0.5914890314041623,2.0731938980047615,2.693134535957039,V2,3,memantine,001,2.0420420169830322,0.018947593867778778
152965,-2.1539405151164512,0.2293898348927836,0.8760122768339504,0.019547714451209463,0.0,0.4336143502494877,2.1661208274268224,3.035494802535782,V2,3,memantine,001,2.0420420169830322,0.00977130513638258
152966,-2.2286269599144792,-0.19776079811034508,0.569831159121458,0.03834066082195108,0.0,0.5031241974435857,2.237384066209218,-3.0530878603346174,V2,3,memantine,001,1.3213213682174683,0.01915850304067135
152968,-1.8344104053772636,0.8786414114508155,0.7197091493197718,0.056430079531887695,0.0,0.44414978797000537,2.0339794161378966,2.6949039954162073,V2,3,memantine,001,1.7217217683792114,0.02820412628352642
152969,-1.6304267141014133,0.8875408973246206,0.7188832525312152,0.041749700690846846,0.0,0.5102926697979475,1.8563459037796064,2.6430890299586154,V2,3,memantine,001,1.7217217683792114,0.02086675725877285
152970,-1.588882927596038,0.7804338773511699,0.7222348090449743,0.03311229177493635,0.0,0.46981873498950255,1.770205071319009,2.6850226826561507,V2,3,memantine,001,1.7217217683792114,0.016549786552786827
152971,-1.5158489842335183,0.7953558506001802,0.7971752179988402,0.025889116456399276,0.0,0.49621206591383604,1.711837922259501,2.658386090377477,V2,3,memantine,001,1.881881833076477,0.012940477579832077
